Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of good,Number of facades,Swimming pool,State of building
20620512,OLEN,2250,349000.0,HOUSE,HOUSE,sale,2.0,361.0,0,0,0,,,3200.0,4.0,0,TO_RENOVATE
20554736,LICHTAART,2460,269000.0,HOUSE,HOUSE,sale,4.0,165.0,0,0,0,,,1143.0,4.0,0,TO_RENOVATE
20557999,CHARLEROI,6000,95000.0,APARTMENT,APARTMENT,sale,1.0,37.0,1,0,0,,,,,0,
20462471,BORGERHOUT,2140,149000.0,APARTMENT,FLAT_STUDIO,sale,1.0,32.0,1,0,0,,,,2.0,0,JUST_RENOVATED
20465913,Izegem,8870,649000.0,HOUSE,HOUSE,sale,4.0,242.0,1,0,0,,,1203.0,,1,GOOD
20343755,Woluwe-Saint-Pierre,1150,649000.0,HOUSE,HOUSE,sale,3.0,230.0,1,0,0,13.0,225.0,335.0,3.0,0,TO_RENOVATE
10058686,Knokke,8300,930000.0,APARTMENT,APARTMENT,sale,2.0,68.0,1,0,0,,,,2.0,0,JUST_RENOVATED
20623323,AVERBODE,3271,295000.0,HOUSE,HOUSE,sale,3.0,178.0,1,0,0,,459.0,459.0,3.0,0,GOOD
20323957,Liège,4000,45.0,APARTMENT,APARTMENT,sale,2.0,74.0,1,1,0,20.0,,,4.0,0,TO_BE_DONE_UP
20639185,Aalst,9300,189000.0,HOUSE,HOUSE,sale,3.0,118.0,1,0,0,,102.0,263.0,2.0,0,TO_RENOVATE
20059655,Ronse,9600,215000.0,HOUSE,HOUSE,sale,4.0,147.0,0,0,0,,,147.0,2.0,0,
20635490,Bissegem,8501,415000.0,HOUSE,HOUSE,sale,3.0,165.0,1,0,0,,300.0,378.0,3.0,0,TO_BE_DONE_UP
20584135,SINT-NIKLAAS,9100,299000.0,APARTMENT,APARTMENT,sale,2.0,89.0,0,0,0,8.0,,,2.0,0,AS_NEW
20544297,Liège,4020,635000.0,HOUSE,EXCEPTIONAL_PROPERTY,sale,6.0,462.0,1,0,0,30.0,150.0,400.0,2.0,0,GOOD
