id,type,subtype,postal_code,locality,price,rooms_cnt,area,immo_url,Type of sale,Kitchen type,Terrace surface,Garden surface,Swimming pool,Furnished,Open fire,Building condition,Number of frontages,Surface of good,Construction year
20555139,apartment,apartment,3970,LEOPOLDSBURG,295000,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555139,For sale,Installed,16.0,,0,0,0,New,2.0,,2024.0
20183594,apartment,apartment,2500,LIER,324520,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183594,For sale,Installed,21.0,,0,0,0,New,2.0,,2022.0
20183559,apartment,apartment,2500,LIER,425394,3.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183559,For sale,Installed,39.0,,0,0,0,New,2.0,,2022.0
20183587,apartment,apartment,2500,LIER,376855,2.0,94.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183587,For sale,Installed,42.0,,0,0,0,New,2.0,,2022.0
20183586,apartment,apartment,2500,LIER,425394,3.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183586,For sale,Installed,39.0,,0,0,0,New,2.0,,2022.0
20183583,apartment,apartment,2500,LIER,329520,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183583,For sale,Installed,21.0,,0,0,0,New,2.0,,2022.0
20183543,apartment,apartment,2500,LIER,297421,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183543,For sale,Installed,15.0,,0,0,0,New,2.0,,2022.0
20555109,apartment,apartment,3970,LEOPOLDSBURG,275000,2.0,94.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555109,For sale,Installed,10.0,,0,0,0,New,2.0,,2024.0
20555099,apartment,apartment,3970,LEOPOLDSBURG,280000,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555099,For sale,Installed,13.0,,0,0,0,New,2.0,,2024.0
20555090,apartment,apartment,3970,LEOPOLDSBURG,275000,1.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555090,For sale,Installed,8.0,,0,0,0,New,2.0,,2024.0
20555125,apartment,apartment,3970,LEOPOLDSBURG,280000,2.0,87.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555125,For sale,Installed,13.0,,0,0,0,New,2.0,,2024.0
20555116,apartment,apartment,3970,LEOPOLDSBURG,290000,2.0,86.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555116,For sale,Installed,22.0,,0,0,0,New,2.0,,2024.0
20183539,apartment,ground-floor,2500,LIER,319520,2.0,93.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/lier/2500/20183539,For sale,Installed,28.0,,0,0,0,New,2.0,,2022.0
20555112,apartment,apartment,3970,LEOPOLDSBURG,295000,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555112,For sale,Installed,16.0,,0,0,0,New,2.0,,2024.0
20555083,apartment,apartment,3970,LEOPOLDSBURG,270000,2.0,83.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555083,For sale,Installed,11.0,,0,0,0,New,2.0,,2024.0
20555143,apartment,apartment,3970,LEOPOLDSBURG,225000,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555143,For sale,Installed,17.0,,0,0,0,New,2.0,,2024.0
20555107,apartment,apartment,3970,LEOPOLDSBURG,255000,1.0,80.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555107,For sale,Installed,17.0,,0,0,0,New,2.0,,2024.0
20555108,apartment,apartment,3970,LEOPOLDSBURG,260000,1.0,79.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555108,For sale,Installed,14.0,,0,0,0,New,2.0,,2024.0
20555087,apartment,apartment,3970,LEOPOLDSBURG,250000,1.0,78.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555087,For sale,Installed,7.0,,0,0,0,New,2.0,,2024.0
20555114,apartment,apartment,3970,LEOPOLDSBURG,225000,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555114,For sale,Installed,17.0,,0,0,0,New,2.0,,2024.0
20555093,apartment,apartment,3970,LEOPOLDSBURG,225000,1.0,69.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555093,For sale,Installed,13.0,,0,0,0,New,2.0,,2024.0
20555144,apartment,apartment,3970,LEOPOLDSBURG,225000,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555144,For sale,Installed,17.0,,0,0,0,New,2.0,,2024.0
20555098,apartment,apartment,3970,LEOPOLDSBURG,220000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555098,For sale,Installed,,,0,0,0,New,2.0,,2024.0
20183545,apartment,apartment,2500,LIER,295960,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183545,For sale,Installed,15.0,,0,0,0,New,2.0,,2022.0
20183579,apartment,apartment,2500,LIER,291980,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183579,For sale,Installed,13.0,,0,0,0,New,2.0,,2022.0
20555088,apartment,apartment,3970,LEOPOLDSBURG,215000,1.0,64.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555088,For sale,Installed,8.0,,0,0,0,New,2.0,,2024.0
20555082,apartment,apartment,3970,LEOPOLDSBURG,215000,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555082,For sale,Installed,12.0,,0,0,0,New,2.0,,2024.0
20555085,apartment,apartment,3970,LEOPOLDSBURG,215000,1.0,57.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555085,For sale,Installed,19.0,,0,0,0,New,2.0,,2024.0
20555086,apartment,apartment,3970,LEOPOLDSBURG,215000,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555086,For sale,Installed,12.0,,0,0,0,New,2.0,,2024.0
20555133,apartment,apartment,3970,LEOPOLDSBURG,220000,1.0,67.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555133,For sale,Installed,12.0,,0,0,0,New,2.0,,2024.0
20183596,apartment,apartment,2500,LIER,291980,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183596,For sale,Installed,13.0,,0,0,0,New,2.0,,2022.0
20183556,apartment,apartment,2500,LIER,289940,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183556,For sale,Installed,6.0,,0,0,0,New,2.0,,2022.0
20183591,apartment,apartment,2500,LIER,286980,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183591,For sale,Installed,16.0,,0,0,0,New,2.0,,2022.0
20183573,apartment,ground-floor,2500,LIER,286980,2.0,94.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/lier/2500/20183573,For sale,Installed,16.0,,0,0,0,New,2.0,,2022.0
20183536,apartment,ground-floor,2500,LIER,290960,2.0,96.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/lier/2500/20183536,For sale,Installed,21.0,,0,0,0,New,2.0,,2022.0
20183606,apartment,apartment,2500,LIER,291980,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183606,For sale,Installed,13.0,,0,0,0,New,2.0,,2022.0
20183538,apartment,apartment,2500,LIER,288960,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183538,For sale,Installed,6.0,,0,0,0,New,2.0,,2022.0
20183588,apartment,ground-floor,2500,LIER,288960,2.0,92.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/lier/2500/20183588,For sale,Installed,20.0,,0,0,0,New,2.0,,2022.0
20183557,apartment,apartment,2500,LIER,283021,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183557,For sale,Installed,10.0,,0,0,0,New,2.0,,2022.0
20183542,apartment,apartment,2500,LIER,269185,2.0,73.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183542,For sale,Installed,34.0,,0,0,0,New,2.0,,2022.0
20183569,apartment,apartment,2500,LIER,283021,2.0,94.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183569,For sale,Installed,10.0,,0,0,0,New,2.0,,2022.0
20183571,apartment,apartment,2500,LIER,283021,2.0,98.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183571,For sale,Installed,10.0,,0,0,0,New,2.0,,2022.0
20183552,apartment,apartment,2500,LIER,283021,2.0,94.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183552,For sale,Installed,10.0,,0,0,0,New,2.0,,2022.0
20183572,apartment,ground-floor,2500,LIER,247390,1.0,77.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/lier/2500/20183572,For sale,Installed,16.0,,0,0,0,New,2.0,,2022.0
20183603,apartment,apartment,2500,LIER,282021,2.0,94.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183603,For sale,Installed,10.0,,0,0,0,New,2.0,,2022.0
20183605,apartment,apartment,2500,LIER,282021,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183605,For sale,Installed,10.0,,0,0,0,New,2.0,,2022.0
20183563,apartment,apartment,2500,LIER,239523,1.0,61.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183563,For sale,Installed,26.0,,0,0,0,New,2.0,,2022.0
20183604,apartment,apartment,2500,LIER,238492,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183604,For sale,Installed,15.0,,0,0,0,New,2.0,,2022.0
20183581,apartment,apartment,2500,LIER,238492,1.0,64.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183581,For sale,Installed,15.0,,0,0,0,New,2.0,,2022.0
20183562,apartment,apartment,2500,LIER,238441,2.0,81.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183562,For sale,Installed,10.0,,0,0,0,New,2.0,,2022.0
20183565,apartment,apartment,2500,LIER,239441,1.0,57.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183565,For sale,Installed,34.0,,0,0,0,New,2.0,,2022.0
20183544,apartment,apartment,2500,LIER,238492,1.0,64.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183544,For sale,Installed,15.0,,0,0,0,New,2.0,,2022.0
20183540,apartment,apartment,2500,LIER,238492,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183540,For sale,Installed,15.0,,0,0,0,New,2.0,,2022.0
20183577,apartment,apartment,2500,LIER,238441,2.0,80.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183577,For sale,Installed,10.0,,0,0,0,New,2.0,,2022.0
20183575,apartment,apartment,2500,LIER,228543,1.0,58.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183575,For sale,Installed,26.0,,0,0,0,New,2.0,,2022.0
20183590,apartment,apartment,2500,LIER,227595,1.0,61.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183590,For sale,Installed,26.0,,0,0,0,New,2.0,,2022.0
11087655,apartment,apartment,2440,GEEL,391522,3.0,129.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087655,For sale,,11.0,,0,0,0,New,,,
11087650,apartment,apartment,2440,GEEL,332881,2.0,106.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087650,For sale,,8.0,,0,0,0,New,,,
11087631,apartment,apartment,2440,GEEL,328933,3.0,107.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087631,For sale,,10.0,,0,0,0,New,,,
11087643,apartment,apartment,2440,GEEL,332021,3.0,106.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087643,For sale,,8.0,,0,0,0,New,,,
11087632,apartment,apartment,2440,GEEL,328733,3.0,106.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087632,For sale,,9.0,,0,0,0,New,,,
11087638,apartment,apartment,2440,GEEL,330775,2.0,105.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087638,For sale,,12.0,,0,0,0,New,,,
11087636,apartment,apartment,2440,GEEL,319407,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087636,For sale,,10.0,,0,0,0,New,,,
11087648,apartment,apartment,2440,GEEL,322173,2.0,103.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087648,For sale,,11.0,,0,0,0,New,,,
11087645,apartment,apartment,2440,GEEL,308460,2.0,99.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087645,For sale,,8.0,,0,0,0,New,,,
11087646,apartment,apartment,2440,GEEL,300292,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087646,For sale,,10.0,,0,0,0,New,,,
11087651,apartment,apartment,2440,GEEL,295146,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087651,For sale,,10.0,,0,0,0,New,,,
11087635,apartment,apartment,2440,GEEL,297259,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087635,For sale,,10.0,,0,0,0,New,,,
11087637,apartment,apartment,2440,GEEL,318919,2.0,103.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087637,For sale,,11.0,,0,0,0,New,,,
11087634,apartment,apartment,2440,GEEL,305406,2.0,99.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087634,For sale,,9.0,,0,0,0,New,,,
11087640,apartment,apartment,2440,GEEL,289317,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087640,For sale,,10.0,,0,0,0,New,,,
11087653,apartment,apartment,2440,GEEL,285380,2.0,82.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087653,For sale,,23.0,,0,0,0,New,,,
11087639,apartment,apartment,2440,GEEL,284699,1.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087639,For sale,,8.0,,0,0,0,New,,,
11087630,apartment,apartment,2440,GEEL,284886,2.0,86.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087630,For sale,,9.0,,0,0,0,New,,,
11087652,apartment,apartment,2440,GEEL,269804,1.0,79.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087652,For sale,,10.0,,0,0,0,New,,,
11087644,apartment,apartment,2440,GEEL,288475,2.0,87.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087644,For sale,,8.0,,0,0,0,New,,,
11087633,apartment,apartment,2440,GEEL,285754,2.0,87.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087633,For sale,,9.0,,0,0,0,New,,,
11087627,apartment,apartment,2440,GEEL,282013,1.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11087627,For sale,,8.0,,0,0,0,New,,,
20183547,apartment,ground-floor,2500,LIER,214748,1.0,65.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/lier/2500/20183547,For sale,Installed,11.0,,0,0,0,New,2.0,,2022.0
11087641,apartment,flat-studio,2440,GEEL,215134,1.0,57.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/geel/2440/11087641,For sale,,8.0,,0,0,0,New,,,
20115362,apartment,apartment,8370,Blankenberge,215000,1.0,54.0,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20115362,For sale,,,,0,0,0,New,,,
20555128,apartment,apartment,3970,LEOPOLDSBURG,215000,1.0,66.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555128,For sale,Installed,10.0,,0,0,0,New,2.0,,2024.0
10201864,apartment,apartment,8450,Bredene,349000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/10201864,For sale,Installed,13.0,,0,0,0,New,,,2023.0
10201867,apartment,apartment,8450,Bredene,257500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/10201867,For sale,Installed,8.0,,0,0,0,New,,,2023.0
10201870,apartment,apartment,8450,Bredene,257500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/10201870,For sale,Installed,17.0,,0,0,0,New,,,2023.0
10201866,apartment,apartment,8450,Bredene,257500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/10201866,For sale,Installed,2.0,,0,0,0,New,,,2023.0
10201871,apartment,apartment,8450,Bredene,257500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/10201871,For sale,Installed,18.0,,0,0,0,New,,,2023.0
10201868,apartment,apartment,8450,Bredene,257500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/10201868,For sale,Installed,8.0,,0,0,0,New,,,2023.0
10201862,apartment,apartment,8450,Bredene,343000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/10201862,For sale,Installed,6.0,,0,0,0,New,,,2023.0
20464453,house,house,7800,ATH,301000,3.0,190.0,https://www.immoweb.be/en/classified/house/for-sale/ath/7800/20464453,For sale,,,,0,0,0,New,3.0,428.0,
10748651,apartment,penthouse,3500,HASSELT,944000,2.0,159.0,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10748651,For sale,,171.0,,0,0,0,New,,,
10748579,apartment,apartment,3500,HASSELT,637000,3.0,167.0,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/10748579,For sale,,52.0,,0,0,0,New,,,
10748556,apartment,penthouse,3500,HASSELT,717000,3.0,179.0,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10748556,For sale,,47.0,,0,0,0,New,,,
10748558,apartment,penthouse,3500,HASSELT,707000,3.0,168.0,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10748558,For sale,,52.0,,0,0,0,New,,,
10748580,apartment,penthouse,3500,HASSELT,707000,3.0,167.0,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10748580,For sale,,52.0,,0,0,0,New,,,
10748577,apartment,apartment,3500,HASSELT,637000,3.0,167.0,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/10748577,For sale,,52.0,,0,0,0,New,,,
10748646,apartment,apartment,3500,HASSELT,638000,3.0,164.0,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/10748646,For sale,,12.0,,0,0,0,New,,,
10748605,apartment,penthouse,3500,HASSELT,666000,2.0,173.0,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10748605,For sale,,99.0,,0,0,0,New,,,
20361948,apartment,apartment,6800,Libramont-Chevigny,249900,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/20361948,For sale,,6.0,,0,0,0,New,,,2026.0
20361947,apartment,apartment,6800,Libramont-Chevigny,254900,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/20361947,For sale,,6.0,,0,0,0,New,,,2026.0
10712085,apartment,apartment,8600,Diksmuide,399000,3.0,133.0,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10712085,For sale,,45.0,,0,0,0,New,,,
10712191,apartment,apartment,8600,Diksmuide,349000,2.0,119.0,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10712191,For sale,,44.0,,0,0,0,New,,,
20361953,apartment,apartment,6800,Libramont-Chevigny,254900,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/20361953,For sale,,6.0,,0,0,0,New,,,2026.0
20361946,apartment,apartment,6800,Libramont-Chevigny,249900,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/20361946,For sale,,6.0,,0,0,0,New,,,2026.0
20361955,apartment,apartment,6800,Libramont-Chevigny,249900,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/20361955,For sale,,6.0,,0,0,0,New,,,2026.0
20361951,apartment,apartment,6800,Libramont-Chevigny,254900,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/20361951,For sale,,6.0,,0,0,0,New,,,2026.0
10712077,apartment,apartment,8600,Diksmuide,295000,2.0,95.0,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10712077,For sale,,9.0,,0,0,0,New,,,
10712160,apartment,ground-floor,8600,Diksmuide,329000,3.0,129.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/diksmuide/8600/10712160,For sale,,7.0,25.0,0,0,0,New,,,
10712102,apartment,apartment,8600,Diksmuide,260000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10712102,For sale,,9.0,,0,0,0,New,,,
10712061,apartment,ground-floor,8600,Diksmuide,255000,2.0,98.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/diksmuide/8600/10712061,For sale,,10.0,,0,0,0,New,,,
10712117,apartment,apartment,8600,Diksmuide,324000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10712117,For sale,,27.0,,0,0,0,New,,,
10712158,apartment,apartment,8600,Diksmuide,345000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10712158,For sale,,31.0,,0,0,0,New,,,
10712108,apartment,apartment,8600,Diksmuide,295000,2.0,107.0,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10712108,For sale,,7.0,,0,0,0,New,,,
10712132,apartment,ground-floor,8600,Diksmuide,255000,2.0,97.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/diksmuide/8600/10712132,For sale,,10.0,,0,0,0,New,,,
